iso_code,continent,location,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,new_tests,total_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,tests_units,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,total_boosters_per_hundred,new_vaccinations_smoothed_per_million,new_people_vaccinated_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,population,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index,excess_mortality_cumulative_absolute,excess_mortality_cumulative,excess_mortality,excess_mortality_cumulative_per_million
TJK,Asia,Tajikistan,12/11/2021,17493,0,0,125,0,0,1794.223,0,0,12.821,0,0,0.01,,,,,,,,,,,,,,,,,,,,,,,37975,,,,,3895,26546,0.272,29.63,9749625,64.281,23.3,3.466,2.155,2896.913,4.8,427.698,7.11,,,72.704,4.8,71.1,0.668,,,,
TJK,Asia,Tajikistan,12/12/2021,17493,0,0,125,0,0,1794.223,0,0,12.821,0,0,0,,,,,,,,,,,,,,,,,,,,,,,41165,,,,,4222,28728,0.295,29.63,9749625,64.281,23.3,3.466,2.155,2896.913,4.8,427.698,7.11,,,72.704,4.8,71.1,0.668,,,,
TJK,Asia,Tajikistan,12/13/2021,17493,0,0,125,0,0,1794.223,0,0,12.821,0,0,-0.01,,,,,,,,,,,,,,,,,,,,,,,41165,,,,,4222,28728,0.295,29.63,9749625,64.281,23.3,3.466,2.155,2896.913,4.8,427.698,7.11,,,72.704,4.8,71.1,0.668,,,,
TJK,Asia,Tajikistan,12/14/2021,17493,0,0,125,0,0,1794.223,0,0,12.821,0,0,-0.01,,,,,,,,,,,,,,,,,,,,,,,41165,,,,,4222,28728,0.295,29.63,9749625,64.281,23.3,3.466,2.155,2896.913,4.8,427.698,7.11,,,72.704,4.8,71.1,0.668,,,,
TJK,Asia,Tajikistan,12/15/2021,17493,0,0,125,0,0,1794.223,0,0,12.821,0,0,0,,,,,,,,,,,,,,,,,,,,,,,41165,,,,,4222,28728,0.295,29.63,9749625,64.281,23.3,3.466,2.155,2896.913,4.8,427.698,7.11,,,72.704,4.8,71.1,0.668,,,,
TJK,Asia,Tajikistan,12/16/2021,17493,0,0,125,0,0,1794.223,0,0,12.821,0,0,0.01,,,,,,,,,,,,,,,,,,,,,,,41165,,,,,4222,28728,0.295,29.63,9749625,64.281,23.3,3.466,2.155,2896.913,4.8,427.698,7.11,,,72.704,4.8,71.1,0.668,,,,
TJK,Asia,Tajikistan,12/17/2021,17493,0,0,125,0,0,1794.223,0,0,12.821,0,0,0.01,,,,,,,,,,,,,,,,,,,,,,,41165,,,,,4222,28728,0.295,29.63,9749625,64.281,23.3,3.466,2.155,2896.913,4.8,427.698,7.11,,,72.704,4.8,71.1,0.668,,,,
TJK,Asia,Tajikistan,12/18/2021,17493,0,0,125,0,0,1794.223,0,0,12.821,0,0,0.01,,,,,,,,,,,,,,,,,,,,,,,41165,,,,,4222,28728,0.295,29.63,9749625,64.281,23.3,3.466,2.155,2896.913,4.8,427.698,7.11,,,72.704,4.8,71.1,0.668,,,,
TJK,Asia,Tajikistan,12/19/2021,17493,0,0,125,0,0,1794.223,0,0,12.821,0,0,0,,,,,,,,,,,,,,,,,,6287345,3520397,2766948,,,41165,64.49,36.11,28.38,,4222,28728,0.295,29.63,9749625,64.281,23.3,3.466,2.155,2896.913,4.8,427.698,7.11,,,72.704,4.8,71.1,0.668,,,,
TJK,Asia,Tajikistan,12/20/2021,17493,0,0,125,0,0,1794.223,0,0,12.821,0,0,-0.02,,,,,,,,,,,,,,,,,,,,,,,41772,,,,,4284,28487,0.292,29.63,9749625,64.281,23.3,3.466,2.155,2896.913,4.8,427.698,7.11,,,72.704,4.8,71.1,0.668,,,,
TJK,Asia,Tajikistan,12/21/2021,17493,0,0,125,0,0,1794.223,0,0,12.821,0,0,-0.02,,,,,,,,,,,,,,,,,,,,,,,42378,,,,,4347,28246,0.29,29.63,9749625,64.281,23.3,3.466,2.155,2896.913,4.8,427.698,7.11,,,72.704,4.8,71.1,0.668,,,,
TJK,Asia,Tajikistan,12/22/2021,17493,0,0,125,0,0,1794.223,0,0,12.821,0,0,-0.01,,,,,,,,,,,,,,,,,,,,,,,42985,,,,,4409,28005,0.287,29.63,9749625,64.281,23.3,3.466,2.155,2896.913,4.8,427.698,7.11,,,72.704,4.8,71.1,0.668,,,,
TJK,Asia,Tajikistan,12/23/2021,17493,0,0,125,0,0,1794.223,0,0,12.821,0,0,0.01,,,,,,,,,,,,,,,,,,,,,,,43592,,,,,4471,27764,0.285,29.63,9749625,64.281,23.3,3.466,2.155,2896.913,4.8,427.698,7.11,,,72.704,4.8,71.1,0.668,,,,
TJK,Asia,Tajikistan,12/24/2021,17493,0,0,125,0,0,1794.223,0,0,12.821,0,0,0.02,,,,,,,,,,,,,,,,,,,,,,,44198,,,,,4533,27524,0.282,29.63,9749625,64.281,23.3,3.466,2.155,2896.913,4.8,427.698,7.11,,,72.704,4.8,71.1,0.668,,,,
TJK,Asia,Tajikistan,12/25/2021,17493,0,0,125,0,0,1794.223,0,0,12.821,0,0,0.02,,,,,,,,,,,,,,,,,,,,,,,44805,,,,,4596,27283,0.28,29.63,9749625,64.281,23.3,3.466,2.155,2896.913,4.8,427.698,7.11,,,72.704,4.8,71.1,0.668,,,,
TJK,Asia,Tajikistan,12/26/2021,17493,0,0,125,0,0,1794.223,0,0,12.821,0,0,0,,,,,,,,,,,,,,,,,,6605225,3709690,2895535,,,45411,67.75,38.05,29.7,,4658,27042,0.277,29.63,9749625,64.281,23.3,3.466,2.155,2896.913,4.8,427.698,7.11,,,72.704,4.8,71.1,0.668,,,,
TJK,Asia,Tajikistan,12/27/2021,17493,0,0,125,0,0,1794.223,0,0,12.821,0,0,-0.02,,,,,,,,,,,,,,,,,,,,,,,44799,,,,,4595,25936,0.266,29.63,9749625,64.281,23.3,3.466,2.155,2896.913,4.8,427.698,7.11,,,72.704,4.8,71.1,0.668,,,,
TJK,Asia,Tajikistan,12/28/2021,17493,0,0,125,0,0,1794.223,0,0,12.821,0,0,-0.02,,,,,,,,,,,,,,,,,,,,,,,44187,,,,,4532,24831,0.255,29.63,9749625,64.281,23.3,3.466,2.155,2896.913,4.8,427.698,7.11,,,72.704,4.8,71.1,0.668,,,,
TJK,Asia,Tajikistan,12/29/2021,17493,0,0,125,0,0,1794.223,0,0,12.821,0,0,-0.01,,,,,,,,,,,,,,,,,,,,,,,43574,,,,,4469,23725,0.243,29.63,9749625,64.281,23.3,3.466,2.155,2896.913,4.8,427.698,7.11,,,72.704,4.8,71.1,0.668,,,,
TJK,Asia,Tajikistan,12/30/2021,17493,0,0,125,0,0,1794.223,0,0,12.821,0,0,0.01,,,,,,,,,,,,,,,,,,,,,,,42962,,,,,4407,22619,0.232,29.63,9749625,64.281,23.3,3.466,2.155,2896.913,4.8,427.698,7.11,,,72.704,4.8,71.1,0.668,,,,
TJK,Asia,Tajikistan,12/31/2021,17493,0,0,125,0,0,1794.223,0,0,12.821,0,0,0.02,,,,,,,,,,,,,,,,,,,,,,,42350,,,,,4344,21513,0.221,29.63,9749625,64.281,23.3,3.466,2.155,2896.913,4.8,427.698,7.11,,,72.704,4.8,71.1,0.668,,,,
TJK,Asia,Tajikistan,1/1/2022,17493,0,0,125,0,0,1794.223,0,0,12.821,0,0,0.02,,,,,,,,,,,,,,,,,,,,,,,41737,,,,,4281,20408,0.209,29.63,9749625,64.281,23.3,3.466,2.155,2896.913,4.8,427.698,7.11,,,72.704,4.8,71.1,0.668,,,,
TJK,Asia,Tajikistan,1/2/2022,17493,0,0,125,0,0,1794.223,0,0,12.821,0,0,0.01,,,,,,,,,,,,,,,,,,6893099,3844805,3048294,,,41125,70.7,39.44,31.27,,4218,19302,0.198,29.63,9749625,64.281,23.3,3.466,2.155,2896.913,4.8,427.698,7.11,,,72.704,4.8,71.1,0.668,,,,
TJK,Asia,Tajikistan,1/3/2022,17493,0,0,125,0,0,1794.223,0,0,12.821,0,0,-0.03,,,,,,,,,,,,,,,,,,,,,,,44549,,,,,4569,20133,0.207,29.63,9749625,64.281,23.3,3.466,2.155,2896.913,4.8,427.698,7.11,,,72.704,4.8,71.1,0.668,,,,
TJK,Asia,Tajikistan,1/4/2022,17493,0,0,125,0,0,1794.223,0,0,12.821,0,0,-0.03,,,,,,,,,,,,,,,,,,,,,,,47972,,,,,4920,20964,0.215,29.63,9749625,64.281,23.3,3.466,2.155,2896.913,4.8,427.698,7.11,,,72.704,4.8,71.1,0.668,,,,
TJK,Asia,Tajikistan,1/5/2022,17493,0,0,125,0,0,1794.223,0,0,12.821,0,0,-0.01,,,,,,,,,,,,,,,,,,,,,,,51396,,,,,5272,21794,0.224,29.63,9749625,64.281,23.3,3.466,2.155,2896.913,4.8,427.698,7.11,,,72.704,4.8,71.1,0.668,,,,
TJK,Asia,Tajikistan,1/6/2022,17493,0,0,125,0,0,1794.223,0,0,12.821,0,0,0.01,,,,,,,,,,,,,,,,,,,,,,,54820,,,,,5623,22625,0.232,29.63,9749625,64.281,23.3,3.466,2.155,2896.913,4.8,427.698,7.11,,,72.704,4.8,71.1,0.668,,,,
TJK,Asia,Tajikistan,1/7/2022,17493,0,0,125,0,0,1794.223,0,0,12.821,0,0,0.02,,,,,,,,,,,,,,,,,,,,,,,58244,,,,,5974,23456,0.241,29.63,9749625,64.281,23.3,3.466,2.155,2896.913,4.8,427.698,7.11,,,72.704,4.8,71.1,0.668,,,,
TJK,Asia,Tajikistan,1/8/2022,17493,0,0,125,0,0,1794.223,0,0,12.821,0,0,0.03,,,,,,,,,,,,,,,,,,,,,,,61668,,,,,6325,24286,0.249,29.63,9749625,64.281,23.3,3.466,2.155,2896.913,4.8,427.698,7.11,,,72.704,4.8,71.1,0.668,,,,
TJK,Asia,Tajikistan,1/9/2022,17493,0,0,125,0,0,1794.223,0,0,12.821,0,0,0.01,,,,,,,,,,,,,,,,,,,,,,,65092,,,,,6676,25117,0.258,29.63,9749625,64.281,23.3,3.466,2.155,2896.913,4.8,427.698,7.11,,,72.704,4.8,71.1,0.668,,,,
TJK,Asia,Tajikistan,1/10/2022,17493,0,0,125,0,0,1794.223,0,0,12.821,0,0,-0.03,,,,,,,,,,,,,,,,,,,,,,,65092,,,,,6676,25117,0.258,29.63,9749625,64.281,23.3,3.466,2.155,2896.913,4.8,427.698,7.11,,,72.704,4.8,71.1,0.668,,,,
TJK,Asia,Tajikistan,1/11/2022,17493,0,0,125,0,0,1794.223,0,0,12.821,0,0,-0.03,,,,,,,,,,,,,,,,,,,,,,,65092,,,,,6676,25117,0.258,29.63,9749625,64.281,23.3,3.466,2.155,2896.913,4.8,427.698,7.11,,,72.704,4.8,71.1,0.668,,,,
TJK,Asia,Tajikistan,1/12/2022,17493,0,0,125,0,0,1794.223,0,0,12.821,0,0,0,,,,,,,,,,,,,,,,,,,,,,,65092,,,,,6676,25117,0.258,29.63,9749625,64.281,23.3,3.466,2.155,2896.913,4.8,427.698,7.11,,,72.704,4.8,71.1,0.668,,,,
TJK,Asia,Tajikistan,1/13/2022,17493,0,0,125,0,0,1794.223,0,0,12.821,0,0,0.02,,,,,,,,,,,,,,,,,,,,,,,65092,,,,,6676,25117,0.258,29.63,9749625,64.281,23.3,3.466,2.155,2896.913,4.8,427.698,7.11,,,72.704,4.8,71.1,0.668,,,,
TJK,Asia,Tajikistan,1/14/2022,17493,0,0,125,0,0,1794.223,0,0,12.821,0,0,0.04,,,,,,,,,,,,,,,,,,,,,,,65092,,,,,6676,25117,0.258,29.63,9749625,64.281,23.3,3.466,2.155,2896.913,4.8,427.698,7.11,,,72.704,4.8,71.1,0.668,,,,
TJK,Asia,Tajikistan,1/15/2022,17493,0,0,125,0,0,1794.223,0,0,12.821,0,0,0.06,,,,,,,,,,,,,,,,,,,,,,,65092,,,,,6676,25117,0.258,29.63,9749625,64.281,23.3,3.466,2.155,2896.913,4.8,427.698,7.11,,,72.704,4.8,71.1,0.668,,,,
TJK,Asia,Tajikistan,1/16/2022,17493,0,0,125,0,0,1794.223,0,0,12.821,0,0,0.05,,,,,,,,,,,,,,,,,,7804380,,3399653,2386,,65092,80.05,,34.87,0.02,6676,25117,0.258,29.63,9749625,64.281,23.3,3.466,2.155,2896.913,4.8,427.698,7.11,,,72.704,4.8,71.1,0.668,,,,
TJK,Asia,Tajikistan,1/17/2022,17493,0,0,125,0,0,1794.223,0,0,12.821,0,0,0,,,,,,,,,,,,,,,,,,,,,,,59341,,,,,6086,25117,0.258,18.52,9749625,64.281,23.3,3.466,2.155,2896.913,4.8,427.698,7.11,,,72.704,4.8,71.1,0.668,,,,
TJK,Asia,Tajikistan,1/18/2022,17493,0,0,125,0,0,1794.223,0,0,12.821,0,0,0.03,,,,,,,,,,,,,,,,,,,,,,,53591,,,,,5497,25117,0.258,18.52,9749625,64.281,23.3,3.466,2.155,2896.913,4.8,427.698,7.11,,,72.704,4.8,71.1,0.668,,,,
TJK,Asia,Tajikistan,1/19/2022,17493,0,0,125,0,0,1794.223,0,0,12.821,0,0,0.11,,,,,,,,,,,,,,,,,,,,,,,47841,,,,,4907,25117,0.258,18.52,9749625,64.281,23.3,3.466,2.155,2896.913,4.8,427.698,7.11,,,72.704,4.8,71.1,0.668,,,,
TJK,Asia,Tajikistan,1/20/2022,17493,0,0,125,0,0,1794.223,0,0,12.821,0,0,0.19,,,,,,,,,,,,,,,,,,,,,,,42091,,,,,4317,25117,0.258,18.52,9749625,64.281,23.3,3.466,2.155,2896.913,4.8,427.698,7.11,,,72.704,4.8,71.1,0.668,,,,
TJK,Asia,Tajikistan,1/21/2022,17493,0,0,125,0,0,1794.223,0,0,12.821,0,0,0.28,,,,,,,,,,,,,,,,,,,,,,,36341,,,,,3727,25117,0.258,18.52,9749625,64.281,23.3,3.466,2.155,2896.913,4.8,427.698,7.11,,,72.704,4.8,71.1,0.668,,,,
TJK,Asia,Tajikistan,1/22/2022,17493,0,0,125,0,0,1794.223,0,0,12.821,0,0,0.44,,,,,,,,,,,,,,,,,,,,,,,30590,,,,,3138,25117,0.258,18.52,9749625,64.281,23.3,3.466,2.155,2896.913,4.8,427.698,7.11,,,72.704,4.8,71.1,0.668,,,,
TJK,Asia,Tajikistan,1/23/2022,17493,0,0,125,0,0,1794.223,0,0,12.821,0,0,0.63,,,,,,,,,,,,,,,,,,7978262,4372260,3601882,,,24840,81.83,44.85,36.94,,2548,25117,0.258,18.52,9749625,64.281,23.3,3.466,2.155,2896.913,4.8,427.698,7.11,,,72.704,4.8,71.1,0.668,,,,
TJK,Asia,Tajikistan,1/24/2022,17578,85,12.143,125,0,0,1802.941,8.718,1.245,12.821,0,0,0.86,,,,,,,,,,,,,,,,,,,,,,,27965,,,,,2868,24604,0.252,18.52,9749625,64.281,23.3,3.466,2.155,2896.913,4.8,427.698,7.11,,,72.704,4.8,71.1,0.668,,,,
TJK,Asia,Tajikistan,1/25/2022,17609,31,16.571,125,0,0,1806.121,3.18,1.7,12.821,0,0,1.09,,,,,,,,,,,,,,,,,,,,,,,31090,,,,,3189,24092,0.247,18.52,9749625,64.281,23.3,3.466,2.155,2896.913,4.8,427.698,7.11,,,72.704,4.8,71.1,0.668,,,,
TJK,Asia,Tajikistan,1/26/2022,17627,18,19.143,125,0,0,1807.967,1.846,1.963,12.821,0,0,1.09,,,,,,,,,,,,,,,,,,,,,,,34215,,,,,3509,23579,0.242,18.52,9749625,64.281,23.3,3.466,2.155,2896.913,4.8,427.698,7.11,,,72.704,4.8,71.1,0.668,,,,
TJK,Asia,Tajikistan,1/27/2022,17639,12,20.857,125,0,0,1809.198,1.231,2.139,12.821,0,0,1.06,,,,,,,,,,,,,,,,,,,,,,,37340,,,,,3830,23067,0.237,18.52,9749625,64.281,23.3,3.466,2.155,2896.913,4.8,427.698,7.11,,,72.704,4.8,71.1,0.668,,,,
TJK,Asia,Tajikistan,1/28/2022,17663,24,24.286,125,0,0,1811.659,2.462,2.491,12.821,0,0,1.05,,,,,,,,,,,,,,,,,,,,,,,40464,,,,,4150,22554,0.231,18.52,9749625,64.281,23.3,3.466,2.155,2896.913,4.8,427.698,7.11,,,72.704,4.8,71.1,0.668,,,,
TJK,Asia,Tajikistan,1/29/2022,17663,0,24.286,125,0,0,1811.659,0,2.491,12.821,0,0,0.96,,,,,,,,,,,,,,,,,,,,,,,43589,,,,,4471,22041,0.226,18.52,9749625,64.281,23.3,3.466,2.155,2896.913,4.8,427.698,7.11,,,72.704,4.8,71.1,0.668,,,,
TJK,Asia,Tajikistan,1/30/2022,17663,0,24.286,125,0,0,1811.659,0,2.491,12.821,0,0,0.97,,,,,,,,,,,,,,,,,,8305260,4522962,3759499,,,46714,85.19,46.39,38.56,,4791,21529,0.221,18.52,9749625,64.281,23.3,3.466,2.155,2896.913,4.8,427.698,7.11,,,72.704,4.8,71.1,0.668,,,,
TJK,Asia,Tajikistan,1/31/2022,17706,43,18.286,125,0,0,1816.07,4.41,1.876,12.821,0,0,1.08,,,,,,,,,,,,,,,,,,,,,,,46070,,,,,4725,21244,0.218,18.52,9749625,64.281,23.3,3.466,2.155,2896.913,4.8,427.698,7.11,,,72.704,4.8,71.1,0.668,,,,
TJK,Asia,Tajikistan,2/1/2022,17716,10,15.286,125,0,0,1817.096,1.026,1.568,12.821,0,0,0.88,,,,,,,,,,,,,,,,,,,,,,,45426,,,,,4659,20960,0.215,18.52,9749625,64.281,23.3,3.466,2.155,2896.913,4.8,427.698,7.11,,,72.704,4.8,71.1,0.668,,,,
TJK,Asia,Tajikistan,2/2/2022,17724,8,13.857,125,0,0,1817.916,0.821,1.421,12.821,0,0,0.74,,,,,,,,,,,,,,,,,,,,,,,44782,,,,,4593,20676,0.212,18.52,9749625,64.281,23.3,3.466,2.155,2896.913,4.8,427.698,7.11,,,72.704,4.8,71.1,0.668,,,,
TJK,Asia,Tajikistan,2/3/2022,17729,5,12.857,125,0,0,1818.429,0.513,1.319,12.821,0,0,0.62,,,,,,,,,,,,,,,,,,,,,,,44138,,,,,4527,20391,0.209,18.52,9749625,64.281,23.3,3.466,2.155,2896.913,4.8,427.698,7.11,,,72.704,4.8,71.1,0.668,,,,
TJK,Asia,Tajikistan,2/4/2022,17733,4,10,125,0,0,1818.839,0.41,1.026,12.821,0,0,0.54,,,,,,,,,,,,,,,,,,,,,,,43494,,,,,4461,20107,0.206,18.52,9749625,64.281,23.3,3.466,2.155,2896.913,4.8,427.698,7.11,,,72.704,4.8,71.1,0.668,,,,
TJK,Asia,Tajikistan,2/5/2022,17733,0,10,125,0,0,1818.839,0,1.026,12.821,0,0,0.51,,,,,,,,,,,,,,,,,,,,,,,42850,,,,,4395,19822,0.203,18.52,9749625,64.281,23.3,3.466,2.155,2896.913,4.8,427.698,7.11,,,72.704,4.8,71.1,0.668,,,,
TJK,Asia,Tajikistan,2/6/2022,17733,0,10,125,0,0,1818.839,0,1.026,12.821,0,0,0.51,,,,,,,,,,,,,,,,,,8600703,4659726,3871743,,,42206,88.22,47.79,39.71,,4329,19538,0.2,18.52,9749625,64.281,23.3,3.466,2.155,2896.913,4.8,427.698,7.11,,,72.704,4.8,71.1,0.668,,,,
TJK,Asia,Tajikistan,2/7/2022,17745,12,5.571,125,0,0,1820.07,1.231,0.571,12.821,0,0,0.53,,,,,,,,,,,,,,,,,,,,,,,43103,,,,,4421,19371,0.199,18.52,9749625,64.281,23.3,3.466,2.155,2896.913,4.8,427.698,7.11,,,72.704,4.8,71.1,0.668,,,,
TJK,Asia,Tajikistan,2/8/2022,17749,4,4.714,125,0,0,1820.48,0.41,0.484,12.821,0,0,0.53,,,,,,,,,,,,,,,,,,,,,,,44000,,,,,4513,19205,0.197,14.81,9749625,64.281,23.3,3.466,2.155,2896.913,4.8,427.698,7.11,,,72.704,4.8,71.1,0.668,,,,
TJK,Asia,Tajikistan,2/9/2022,17753,4,4.143,125,0,0,1820.891,0.41,0.425,12.821,0,0,0.57,,,,,,,,,,,,,,,,,,,,,,,44896,,,,,4605,19039,0.195,14.81,9749625,64.281,23.3,3.466,2.155,2896.913,4.8,427.698,7.11,,,72.704,4.8,71.1,0.668,,,,
TJK,Asia,Tajikistan,2/10/2022,17759,6,4.286,125,0,0,1821.506,0.615,0.44,12.821,0,0,0.61,,,,,,,,,,,,,,,,,,,,,,,45793,,,,,4697,18873,0.194,14.81,9749625,64.281,23.3,3.466,2.155,2896.913,4.8,427.698,7.11,,,72.704,4.8,71.1,0.668,,,,
TJK,Asia,Tajikistan,2/11/2022,17765,6,4.571,125,0,0,1822.121,0.615,0.469,12.821,0,0,0.6,,,,,,,,,,,,,,,,,,,,,,,46690,,,,,4789,18706,0.192,14.81,9749625,64.281,23.3,3.466,2.155,2896.913,4.8,427.698,7.11,,,72.704,4.8,71.1,0.668,,,,
TJK,Asia,Tajikistan,2/12/2022,17765,0,4.571,125,0,0,1822.121,0,0.469,12.821,0,0,0.55,,,,,,,,,,,,,,,,,,,,,,,47587,,,,,4881,18540,0.19,14.81,9749625,64.281,23.3,3.466,2.155,2896.913,4.8,427.698,7.11,,,72.704,4.8,71.1,0.668,,,,
TJK,Asia,Tajikistan,2/13/2022,17765,0,4.571,125,0,0,1822.121,0,0.469,12.821,0,0,0.55,,,,,,,,,,,,,,,,,,,,,,,48483,,,,,4973,18374,0.188,14.81,9749625,64.281,23.3,3.466,2.155,2896.913,4.8,427.698,7.11,,,72.704,4.8,71.1,0.668,,,,
TJK,Asia,Tajikistan,2/14/2022,17773,8,4,125,0,0,1822.942,0.821,0.41,12.821,0,0,0.58,,,,,,,,,,,,,,,,,,,,,,,48483,,,,,4973,18374,0.188,14.81,9749625,64.281,23.3,3.466,2.155,2896.913,4.8,427.698,7.11,,,72.704,4.8,71.1,0.668,,,,
TJK,Asia,Tajikistan,2/15/2022,17780,7,4.429,125,0,0,1823.66,0.718,0.454,12.821,0,0,0.57,,,,,,,,,,,,,,,,,,,,,,,48483,,,,,4973,18374,0.188,14.81,9749625,64.281,23.3,3.466,2.155,2896.913,4.8,427.698,7.11,,,72.704,4.8,71.1,0.668,,,,
TJK,Asia,Tajikistan,2/16/2022,17783,3,4.286,125,0,0,1823.968,0.308,0.44,12.821,0,0,0.48,,,,,,,,,,,,,,,,,,,,,,,48483,,,,,4973,18374,0.188,14.81,9749625,64.281,23.3,3.466,2.155,2896.913,4.8,427.698,7.11,,,72.704,4.8,71.1,0.668,,,,
TJK,Asia,Tajikistan,2/17/2022,17783,0,3.429,125,0,0,1823.968,0,0.352,12.821,0,0,0.36,,,,,,,,,,,,,,,,,,,,,,,48483,,,,,4973,18374,0.188,14.81,9749625,64.281,23.3,3.466,2.155,2896.913,4.8,427.698,7.11,,,72.704,4.8,71.1,0.668,,,,
TJK,Asia,Tajikistan,2/18/2022,17783,0,2.571,125,0,0,1823.968,0,0.264,12.821,0,0,0.29,,,,,,,,,,,,,,,,,,,,,,,48483,,,,,4973,18374,0.188,14.81,9749625,64.281,23.3,3.466,2.155,2896.913,4.8,427.698,7.11,,,72.704,4.8,71.1,0.668,,,,
TJK,Asia,Tajikistan,2/19/2022,17783,0,2.571,125,0,0,1823.968,0,0.264,12.821,0,0,0.27,,,,,,,,,,,,,,,,,,,,,,,48483,,,,,4973,18374,0.188,14.81,9749625,64.281,23.3,3.466,2.155,2896.913,4.8,427.698,7.11,,,72.704,4.8,71.1,0.668,,,,
TJK,Asia,Tajikistan,2/20/2022,17783,0,2.571,125,0,0,1823.968,0,0.264,12.821,0,0,0.24,,,,,,,,,,,,,,,,,,9279471,4916961,4107682,,,48483,95.18,50.43,42.13,,4973,18374,0.188,14.81,9749625,64.281,23.3,3.466,2.155,2896.913,4.8,427.698,7.11,,,72.704,4.8,71.1,0.668,,,,
TJK,Asia,Tajikistan,2/21/2022,17786,3,1.857,125,0,0,1824.275,0.308,0.19,12.821,0,0,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.81,9749625,64.281,23.3,3.466,2.155,2896.913,4.8,427.698,7.11,,,72.704,4.8,71.1,0.668,,,,
TJK,Asia,Tajikistan,2/22/2022,17786,0,0.857,125,0,0,1824.275,0,0.088,12.821,0,0,0.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.81,9749625,64.281,23.3,3.466,2.155,2896.913,4.8,427.698,7.11,,,72.704,4.8,71.1,0.668,,,,
TJK,Asia,Tajikistan,2/23/2022,17786,0,0.429,125,0,0,1824.275,0,0.044,12.821,0,0,0.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.81,9749625,64.281,23.3,3.466,2.155,2896.913,4.8,427.698,7.11,,,72.704,4.8,71.1,0.668,,,,
TJK,Asia,Tajikistan,2/24/2022,17786,0,0.429,125,0,0,1824.275,0,0.044,12.821,0,0,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.81,9749625,64.281,23.3,3.466,2.155,2896.913,4.8,427.698,7.11,,,72.704,4.8,71.1,0.668,,,,
TJK,Asia,Tajikistan,2/25/2022,17786,0,0.429,125,0,0,1824.275,0,0.044,12.821,0,0,0.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9749625,64.281,23.3,3.466,2.155,2896.913,4.8,427.698,7.11,,,72.704,4.8,71.1,0.668,,,,
TJK,Asia,Tajikistan,2/26/2022,17786,0,0.429,125,0,0,1824.275,0,0.044,12.821,0,0,0.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9749625,64.281,23.3,3.466,2.155,2896.913,4.8,427.698,7.11,,,72.704,4.8,71.1,0.668,,,,
TJK,Asia,Tajikistan,2/27/2022,17786,0,0.429,125,0,0,1824.275,0,0.044,12.821,0,0,0.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9749625,64.281,23.3,3.466,2.155,2896.913,4.8,427.698,7.11,,,72.704,4.8,71.1,0.668,,,,
TJK,Asia,Tajikistan,2/28/2022,17786,0,0,125,0,0,1824.275,0,0,12.821,0,0,-0.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9749625,64.281,23.3,3.466,2.155,2896.913,4.8,427.698,7.11,,,72.704,4.8,71.1,0.668,,,,
TJK,Asia,Tajikistan,3/1/2022,17786,0,0,125,0,0,1824.275,0,0,12.821,0,0,-0.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9749625,64.281,23.3,3.466,2.155,2896.913,4.8,427.698,7.11,,,72.704,4.8,71.1,0.668,,,,
TJK,Asia,Tajikistan,3/2/2022,17786,0,0,125,0,0,1824.275,0,0,12.821,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9749625,64.281,23.3,3.466,2.155,2896.913,4.8,427.698,7.11,,,72.704,4.8,71.1,0.668,,,,
TJK,Asia,Tajikistan,3/3/2022,17786,0,0,125,0,0,1824.275,0,0,12.821,0,0,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9749625,64.281,23.3,3.466,2.155,2896.913,4.8,427.698,7.11,,,72.704,4.8,71.1,0.668,,,,
