iso_code,continent,location,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,total_tests,new_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,tests_units,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,total_boosters_per_hundred,new_vaccinations_smoothed_per_million,new_people_vaccinated_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,population,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index,excess_mortality_cumulative_absolute,excess_mortality_cumulative,excess_mortality,excess_mortality_cumulative_per_million
SLB,Oceania,Solomon Islands,11/3/2020,13,0,0.714,,,,18.466,0,1.015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.52,703995,21.841,20.8,3.507,2.043,2205.923,25.1,459.78,18.68,,,35.89,1.4,73,0.567,,,,
SLB,Oceania,Solomon Islands,11/4/2020,13,0,0.714,,,,18.466,0,1.015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.52,703995,21.841,20.8,3.507,2.043,2205.923,25.1,459.78,18.68,,,35.89,1.4,73,0.567,,,,
SLB,Oceania,Solomon Islands,11/5/2020,13,0,0.714,,,,18.466,0,1.015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.52,703995,21.841,20.8,3.507,2.043,2205.923,25.1,459.78,18.68,,,35.89,1.4,73,0.567,,,,
SLB,Oceania,Solomon Islands,11/6/2020,13,0,0.714,,,,18.466,0,1.015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.52,703995,21.841,20.8,3.507,2.043,2205.923,25.1,459.78,18.68,,,35.89,1.4,73,0.567,,,,
SLB,Oceania,Solomon Islands,11/7/2020,13,0,0.714,,,,18.466,0,1.015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.52,703995,21.841,20.8,3.507,2.043,2205.923,25.1,459.78,18.68,,,35.89,1.4,73,0.567,,,,
SLB,Oceania,Solomon Islands,11/8/2020,13,0,0.714,,,,18.466,0,1.015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.52,703995,21.841,20.8,3.507,2.043,2205.923,25.1,459.78,18.68,,,35.89,1.4,73,0.567,,,,
SLB,Oceania,Solomon Islands,11/9/2020,16,3,0.429,,,,22.727,4.261,0.609,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.52,703995,21.841,20.8,3.507,2.043,2205.923,25.1,459.78,18.68,,,35.89,1.4,73,0.567,,,,
SLB,Oceania,Solomon Islands,11/10/2020,16,0,0.429,,,,22.727,0,0.609,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.52,703995,21.841,20.8,3.507,2.043,2205.923,25.1,459.78,18.68,,,35.89,1.4,73,0.567,,,,
SLB,Oceania,Solomon Islands,11/11/2020,16,0,0.429,,,,22.727,0,0.609,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.52,703995,21.841,20.8,3.507,2.043,2205.923,25.1,459.78,18.68,,,35.89,1.4,73,0.567,,,,
SLB,Oceania,Solomon Islands,11/12/2020,16,0,0.429,,,,22.727,0,0.609,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.52,703995,21.841,20.8,3.507,2.043,2205.923,25.1,459.78,18.68,,,35.89,1.4,73,0.567,,,,
SLB,Oceania,Solomon Islands,11/13/2020,16,0,0.429,,,,22.727,0,0.609,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.52,703995,21.841,20.8,3.507,2.043,2205.923,25.1,459.78,18.68,,,35.89,1.4,73,0.567,,,,
SLB,Oceania,Solomon Islands,11/14/2020,16,0,0.429,,,,22.727,0,0.609,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.52,703995,21.841,20.8,3.507,2.043,2205.923,25.1,459.78,18.68,,,35.89,1.4,73,0.567,,,,
SLB,Oceania,Solomon Islands,11/15/2020,16,0,0.429,,,,22.727,0,0.609,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.52,703995,21.841,20.8,3.507,2.043,2205.923,25.1,459.78,18.68,,,35.89,1.4,73,0.567,,,,
SLB,Oceania,Solomon Islands,11/16/2020,16,0,0,,,,22.727,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.52,703995,21.841,20.8,3.507,2.043,2205.923,25.1,459.78,18.68,,,35.89,1.4,73,0.567,,,,
SLB,Oceania,Solomon Islands,11/17/2020,16,0,0,,,,22.727,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.52,703995,21.841,20.8,3.507,2.043,2205.923,25.1,459.78,18.68,,,35.89,1.4,73,0.567,,,,
SLB,Oceania,Solomon Islands,11/18/2020,16,0,0,,,,22.727,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.52,703995,21.841,20.8,3.507,2.043,2205.923,25.1,459.78,18.68,,,35.89,1.4,73,0.567,,,,
SLB,Oceania,Solomon Islands,11/19/2020,16,0,0,,,,22.727,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.52,703995,21.841,20.8,3.507,2.043,2205.923,25.1,459.78,18.68,,,35.89,1.4,73,0.567,,,,
SLB,Oceania,Solomon Islands,11/20/2020,16,0,0,,,,22.727,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.52,703995,21.841,20.8,3.507,2.043,2205.923,25.1,459.78,18.68,,,35.89,1.4,73,0.567,,,,
SLB,Oceania,Solomon Islands,11/21/2020,16,0,0,,,,22.727,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.52,703995,21.841,20.8,3.507,2.043,2205.923,25.1,459.78,18.68,,,35.89,1.4,73,0.567,,,,
SLB,Oceania,Solomon Islands,11/22/2020,16,0,0,,,,22.727,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.52,703995,21.841,20.8,3.507,2.043,2205.923,25.1,459.78,18.68,,,35.89,1.4,73,0.567,,,,
SLB,Oceania,Solomon Islands,11/23/2020,16,0,0,,,,22.727,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.52,703995,21.841,20.8,3.507,2.043,2205.923,25.1,459.78,18.68,,,35.89,1.4,73,0.567,,,,
SLB,Oceania,Solomon Islands,11/24/2020,17,1,0.143,,,,24.148,1.42,0.203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.52,703995,21.841,20.8,3.507,2.043,2205.923,25.1,459.78,18.68,,,35.89,1.4,73,0.567,,,,
SLB,Oceania,Solomon Islands,11/25/2020,17,0,0.143,,,,24.148,0,0.203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.52,703995,21.841,20.8,3.507,2.043,2205.923,25.1,459.78,18.68,,,35.89,1.4,73,0.567,,,,
SLB,Oceania,Solomon Islands,11/26/2020,17,0,0.143,,,,24.148,0,0.203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.52,703995,21.841,20.8,3.507,2.043,2205.923,25.1,459.78,18.68,,,35.89,1.4,73,0.567,,,,
SLB,Oceania,Solomon Islands,11/27/2020,17,0,0.143,,,,24.148,0,0.203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.52,703995,21.841,20.8,3.507,2.043,2205.923,25.1,459.78,18.68,,,35.89,1.4,73,0.567,,,,
SLB,Oceania,Solomon Islands,11/28/2020,17,0,0.143,,,,24.148,0,0.203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.52,703995,21.841,20.8,3.507,2.043,2205.923,25.1,459.78,18.68,,,35.89,1.4,73,0.567,,,,
SLB,Oceania,Solomon Islands,11/29/2020,17,0,0.143,,,,24.148,0,0.203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.11,703995,21.841,20.8,3.507,2.043,2205.923,25.1,459.78,18.68,,,35.89,1.4,73,0.567,,,,
SLB,Oceania,Solomon Islands,11/30/2020,17,0,0.143,,,,24.148,0,0.203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.11,703995,21.841,20.8,3.507,2.043,2205.923,25.1,459.78,18.68,,,35.89,1.4,73,0.567,,,,
SLB,Oceania,Solomon Islands,12/1/2020,17,0,0,,,,24.148,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.11,703995,21.841,20.8,3.507,2.043,2205.923,25.1,459.78,18.68,,,35.89,1.4,73,0.567,,,,
SLB,Oceania,Solomon Islands,12/2/2020,17,0,0,,,,24.148,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.11,703995,21.841,20.8,3.507,2.043,2205.923,25.1,459.78,18.68,,,35.89,1.4,73,0.567,,,,
SLB,Oceania,Solomon Islands,12/3/2020,17,0,0,,,,24.148,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.11,703995,21.841,20.8,3.507,2.043,2205.923,25.1,459.78,18.68,,,35.89,1.4,73,0.567,,,,
SLB,Oceania,Solomon Islands,12/4/2020,17,0,0,,,,24.148,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.11,703995,21.841,20.8,3.507,2.043,2205.923,25.1,459.78,18.68,,,35.89,1.4,73,0.567,,,,
SLB,Oceania,Solomon Islands,12/5/2020,17,0,0,,,,24.148,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.11,703995,21.841,20.8,3.507,2.043,2205.923,25.1,459.78,18.68,,,35.89,1.4,73,0.567,,,,
SLB,Oceania,Solomon Islands,12/6/2020,17,0,0,,,,24.148,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.11,703995,21.841,20.8,3.507,2.043,2205.923,25.1,459.78,18.68,,,35.89,1.4,73,0.567,,,,
SLB,Oceania,Solomon Islands,12/7/2020,17,0,0,,,,24.148,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.11,703995,21.841,20.8,3.507,2.043,2205.923,25.1,459.78,18.68,,,35.89,1.4,73,0.567,,,,
SLB,Oceania,Solomon Islands,12/8/2020,17,0,0,,,,24.148,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.11,703995,21.841,20.8,3.507,2.043,2205.923,25.1,459.78,18.68,,,35.89,1.4,73,0.567,,,,
SLB,Oceania,Solomon Islands,12/9/2020,17,0,0,,,,24.148,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.11,703995,21.841,20.8,3.507,2.043,2205.923,25.1,459.78,18.68,,,35.89,1.4,73,0.567,,,,
SLB,Oceania,Solomon Islands,12/10/2020,17,0,0,,,,24.148,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.11,703995,21.841,20.8,3.507,2.043,2205.923,25.1,459.78,18.68,,,35.89,1.4,73,0.567,,,,
SLB,Oceania,Solomon Islands,12/11/2020,17,0,0,,,,24.148,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.11,703995,21.841,20.8,3.507,2.043,2205.923,25.1,459.78,18.68,,,35.89,1.4,73,0.567,,,,
SLB,Oceania,Solomon Islands,12/12/2020,17,0,0,,,,24.148,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.11,703995,21.841,20.8,3.507,2.043,2205.923,25.1,459.78,18.68,,,35.89,1.4,73,0.567,,,,
SLB,Oceania,Solomon Islands,12/13/2020,17,0,0,,,,24.148,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.11,703995,21.841,20.8,3.507,2.043,2205.923,25.1,459.78,18.68,,,35.89,1.4,73,0.567,,,,
SLB,Oceania,Solomon Islands,12/14/2020,17,0,0,,,,24.148,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.11,703995,21.841,20.8,3.507,2.043,2205.923,25.1,459.78,18.68,,,35.89,1.4,73,0.567,,,,
SLB,Oceania,Solomon Islands,12/15/2020,17,0,0,,,,24.148,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.11,703995,21.841,20.8,3.507,2.043,2205.923,25.1,459.78,18.68,,,35.89,1.4,73,0.567,,,,
SLB,Oceania,Solomon Islands,12/16/2020,17,0,0,,,,24.148,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.11,703995,21.841,20.8,3.507,2.043,2205.923,25.1,459.78,18.68,,,35.89,1.4,73,0.567,,,,
SLB,Oceania,Solomon Islands,12/17/2020,17,0,0,,,,24.148,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.11,703995,21.841,20.8,3.507,2.043,2205.923,25.1,459.78,18.68,,,35.89,1.4,73,0.567,,,,
SLB,Oceania,Solomon Islands,12/18/2020,17,0,0,,,,24.148,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.11,703995,21.841,20.8,3.507,2.043,2205.923,25.1,459.78,18.68,,,35.89,1.4,73,0.567,,,,
SLB,Oceania,Solomon Islands,12/19/2020,17,0,0,,,,24.148,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.11,703995,21.841,20.8,3.507,2.043,2205.923,25.1,459.78,18.68,,,35.89,1.4,73,0.567,,,,
SLB,Oceania,Solomon Islands,12/20/2020,17,0,0,,,,24.148,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.11,703995,21.841,20.8,3.507,2.043,2205.923,25.1,459.78,18.68,,,35.89,1.4,73,0.567,,,,
SLB,Oceania,Solomon Islands,12/21/2020,17,0,0,,,,24.148,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.11,703995,21.841,20.8,3.507,2.043,2205.923,25.1,459.78,18.68,,,35.89,1.4,73,0.567,,,,
SLB,Oceania,Solomon Islands,12/22/2020,17,0,0,,,,24.148,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.11,703995,21.841,20.8,3.507,2.043,2205.923,25.1,459.78,18.68,,,35.89,1.4,73,0.567,,,,
SLB,Oceania,Solomon Islands,12/23/2020,17,0,0,,,,24.148,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.11,703995,21.841,20.8,3.507,2.043,2205.923,25.1,459.78,18.68,,,35.89,1.4,73,0.567,,,,
SLB,Oceania,Solomon Islands,12/24/2020,17,0,0,,,,24.148,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.11,703995,21.841,20.8,3.507,2.043,2205.923,25.1,459.78,18.68,,,35.89,1.4,73,0.567,,,,
SLB,Oceania,Solomon Islands,12/25/2020,17,0,0,,,,24.148,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.11,703995,21.841,20.8,3.507,2.043,2205.923,25.1,459.78,18.68,,,35.89,1.4,73,0.567,,,,
SLB,Oceania,Solomon Islands,12/26/2020,17,0,0,,,,24.148,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.11,703995,21.841,20.8,3.507,2.043,2205.923,25.1,459.78,18.68,,,35.89,1.4,73,0.567,,,,
SLB,Oceania,Solomon Islands,12/27/2020,17,0,0,,,,24.148,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.11,703995,21.841,20.8,3.507,2.043,2205.923,25.1,459.78,18.68,,,35.89,1.4,73,0.567,,,,
SLB,Oceania,Solomon Islands,12/28/2020,17,0,0,,,,24.148,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.11,703995,21.841,20.8,3.507,2.043,2205.923,25.1,459.78,18.68,,,35.89,1.4,73,0.567,,,,
SLB,Oceania,Solomon Islands,12/29/2020,17,0,0,,,,24.148,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.11,703995,21.841,20.8,3.507,2.043,2205.923,25.1,459.78,18.68,,,35.89,1.4,73,0.567,,,,
SLB,Oceania,Solomon Islands,12/30/2020,17,0,0,,,,24.148,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.33,703995,21.841,20.8,3.507,2.043,2205.923,25.1,459.78,18.68,,,35.89,1.4,73,0.567,,,,
SLB,Oceania,Solomon Islands,12/31/2020,17,0,0,,,,24.148,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.33,703995,21.841,20.8,3.507,2.043,2205.923,25.1,459.78,18.68,,,35.89,1.4,73,0.567,,,,
SLB,Oceania,Solomon Islands,1/1/2021,17,0,0,,,,24.148,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.33,703995,21.841,20.8,3.507,2.043,2205.923,25.1,459.78,18.68,,,35.89,1.4,73,0.567,,,,
SLB,Oceania,Solomon Islands,1/2/2021,17,0,0,,,,24.148,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.33,703995,21.841,20.8,3.507,2.043,2205.923,25.1,459.78,18.68,,,35.89,1.4,73,0.567,,,,
SLB,Oceania,Solomon Islands,1/3/2021,17,0,0,,,,24.148,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.33,703995,21.841,20.8,3.507,2.043,2205.923,25.1,459.78,18.68,,,35.89,1.4,73,0.567,,,,
SLB,Oceania,Solomon Islands,1/4/2021,17,0,0,,,,24.148,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.33,703995,21.841,20.8,3.507,2.043,2205.923,25.1,459.78,18.68,,,35.89,1.4,73,0.567,,,,
SLB,Oceania,Solomon Islands,1/5/2021,17,0,0,,,,24.148,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.33,703995,21.841,20.8,3.507,2.043,2205.923,25.1,459.78,18.68,,,35.89,1.4,73,0.567,,,,
SLB,Oceania,Solomon Islands,1/6/2021,17,0,0,,,,24.148,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.33,703995,21.841,20.8,3.507,2.043,2205.923,25.1,459.78,18.68,,,35.89,1.4,73,0.567,,,,
SLB,Oceania,Solomon Islands,1/7/2021,17,0,0,,,,24.148,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.33,703995,21.841,20.8,3.507,2.043,2205.923,25.1,459.78,18.68,,,35.89,1.4,73,0.567,,,,
SLB,Oceania,Solomon Islands,1/8/2021,17,0,0,,,,24.148,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.33,703995,21.841,20.8,3.507,2.043,2205.923,25.1,459.78,18.68,,,35.89,1.4,73,0.567,,,,
SLB,Oceania,Solomon Islands,1/9/2021,17,0,0,,,,24.148,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.33,703995,21.841,20.8,3.507,2.043,2205.923,25.1,459.78,18.68,,,35.89,1.4,73,0.567,,,,
SLB,Oceania,Solomon Islands,1/10/2021,17,0,0,,,,24.148,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.33,703995,21.841,20.8,3.507,2.043,2205.923,25.1,459.78,18.68,,,35.89,1.4,73,0.567,,,,
SLB,Oceania,Solomon Islands,1/11/2021,17,0,0,,,,24.148,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.33,703995,21.841,20.8,3.507,2.043,2205.923,25.1,459.78,18.68,,,35.89,1.4,73,0.567,,,,
SLB,Oceania,Solomon Islands,1/12/2021,17,0,0,,,,24.148,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.33,703995,21.841,20.8,3.507,2.043,2205.923,25.1,459.78,18.68,,,35.89,1.4,73,0.567,,,,
SLB,Oceania,Solomon Islands,1/13/2021,17,0,0,,,,24.148,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.33,703995,21.841,20.8,3.507,2.043,2205.923,25.1,459.78,18.68,,,35.89,1.4,73,0.567,,,,
SLB,Oceania,Solomon Islands,1/14/2021,17,0,0,,,,24.148,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.33,703995,21.841,20.8,3.507,2.043,2205.923,25.1,459.78,18.68,,,35.89,1.4,73,0.567,,,,
SLB,Oceania,Solomon Islands,1/15/2021,17,0,0,,,,24.148,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.33,703995,21.841,20.8,3.507,2.043,2205.923,25.1,459.78,18.68,,,35.89,1.4,73,0.567,,,,
SLB,Oceania,Solomon Islands,1/16/2021,17,0,0,,,,24.148,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.33,703995,21.841,20.8,3.507,2.043,2205.923,25.1,459.78,18.68,,,35.89,1.4,73,0.567,,,,
SLB,Oceania,Solomon Islands,1/17/2021,17,0,0,,,,24.148,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.33,703995,21.841,20.8,3.507,2.043,2205.923,25.1,459.78,18.68,,,35.89,1.4,73,0.567,,,,
SLB,Oceania,Solomon Islands,1/18/2021,17,0,0,,,,24.148,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.33,703995,21.841,20.8,3.507,2.043,2205.923,25.1,459.78,18.68,,,35.89,1.4,73,0.567,,,,
SLB,Oceania,Solomon Islands,1/19/2021,17,0,0,,,,24.148,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.33,703995,21.841,20.8,3.507,2.043,2205.923,25.1,459.78,18.68,,,35.89,1.4,73,0.567,,,,
SLB,Oceania,Solomon Islands,1/20/2021,17,0,0,,,,24.148,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.33,703995,21.841,20.8,3.507,2.043,2205.923,25.1,459.78,18.68,,,35.89,1.4,73,0.567,,,,
SLB,Oceania,Solomon Islands,1/21/2021,17,0,0,,,,24.148,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.33,703995,21.841,20.8,3.507,2.043,2205.923,25.1,459.78,18.68,,,35.89,1.4,73,0.567,,,,
SLB,Oceania,Solomon Islands,1/22/2021,17,0,0,,,,24.148,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.33,703995,21.841,20.8,3.507,2.043,2205.923,25.1,459.78,18.68,,,35.89,1.4,73,0.567,,,,
SLB,Oceania,Solomon Islands,1/23/2021,17,0,0,,,,24.148,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.33,703995,21.841,20.8,3.507,2.043,2205.923,25.1,459.78,18.68,,,35.89,1.4,73,0.567,,,,
SLB,Oceania,Solomon Islands,1/24/2021,17,0,0,,,,24.148,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.33,703995,21.841,20.8,3.507,2.043,2205.923,25.1,459.78,18.68,,,35.89,1.4,73,0.567,,,,
SLB,Oceania,Solomon Islands,1/25/2021,17,0,0,,,,24.148,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.33,703995,21.841,20.8,3.507,2.043,2205.923,25.1,459.78,18.68,,,35.89,1.4,73,0.567,,,,
SLB,Oceania,Solomon Islands,1/26/2021,17,0,0,,,,24.148,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.33,703995,21.841,20.8,3.507,2.043,2205.923,25.1,459.78,18.68,,,35.89,1.4,73,0.567,,,,
SLB,Oceania,Solomon Islands,1/27/2021,17,0,0,,,,24.148,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.33,703995,21.841,20.8,3.507,2.043,2205.923,25.1,459.78,18.68,,,35.89,1.4,73,0.567,,,,
SLB,Oceania,Solomon Islands,1/28/2021,17,0,0,,,,24.148,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.33,703995,21.841,20.8,3.507,2.043,2205.923,25.1,459.78,18.68,,,35.89,1.4,73,0.567,,,,
SLB,Oceania,Solomon Islands,1/29/2021,17,0,0,,,,24.148,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.33,703995,21.841,20.8,3.507,2.043,2205.923,25.1,459.78,18.68,,,35.89,1.4,73,0.567,,,,
SLB,Oceania,Solomon Islands,1/30/2021,17,0,0,,,,24.148,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.33,703995,21.841,20.8,3.507,2.043,2205.923,25.1,459.78,18.68,,,35.89,1.4,73,0.567,,,,
SLB,Oceania,Solomon Islands,1/31/2021,17,0,0,,,,24.148,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.33,703995,21.841,20.8,3.507,2.043,2205.923,25.1,459.78,18.68,,,35.89,1.4,73,0.567,,,,
SLB,Oceania,Solomon Islands,2/1/2021,17,0,0,,,,24.148,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.33,703995,21.841,20.8,3.507,2.043,2205.923,25.1,459.78,18.68,,,35.89,1.4,73,0.567,,,,
SLB,Oceania,Solomon Islands,2/2/2021,17,0,0,,,,24.148,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.33,703995,21.841,20.8,3.507,2.043,2205.923,25.1,459.78,18.68,,,35.89,1.4,73,0.567,,,,
SLB,Oceania,Solomon Islands,2/3/2021,17,0,0,,,,24.148,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.33,703995,21.841,20.8,3.507,2.043,2205.923,25.1,459.78,18.68,,,35.89,1.4,73,0.567,,,,
SLB,Oceania,Solomon Islands,2/4/2021,17,0,0,,,,24.148,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.33,703995,21.841,20.8,3.507,2.043,2205.923,25.1,459.78,18.68,,,35.89,1.4,73,0.567,,,,
SLB,Oceania,Solomon Islands,2/5/2021,17,0,0,,,,24.148,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.33,703995,21.841,20.8,3.507,2.043,2205.923,25.1,459.78,18.68,,,35.89,1.4,73,0.567,,,,
SLB,Oceania,Solomon Islands,2/6/2021,17,0,0,,,,24.148,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.33,703995,21.841,20.8,3.507,2.043,2205.923,25.1,459.78,18.68,,,35.89,1.4,73,0.567,,,,
SLB,Oceania,Solomon Islands,2/7/2021,17,0,0,,,,24.148,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.33,703995,21.841,20.8,3.507,2.043,2205.923,25.1,459.78,18.68,,,35.89,1.4,73,0.567,,,,
SLB,Oceania,Solomon Islands,2/8/2021,17,0,0,,,,24.148,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.33,703995,21.841,20.8,3.507,2.043,2205.923,25.1,459.78,18.68,,,35.89,1.4,73,0.567,,,,
