new_cases,population
959,2872934
849,2872934
780,2872934
451,2872934
872,2872934
820,2872934
768,2872934
826,2872934
664,2872934
539,2872934
295,2872934
594,2872934
680,2872934
669,2872934
647,2872934
549,2872934
467,2872934
0,2872934
824,2872934
572,2872934
533,2872934
445,2872934
475,2872934
325,2872934
195,2872934
501,2872934
508,2872934
495,2872934
441,2872934
428,2872934
435,2872934
217,2872934
616,2872934
659,2872934
566,2872934
594,2872934
629,2872934
444,2872934
264,2872934
650,2872934
672,2872934
591,2872934
467,2872934
547,2872934
413,2872934
197,2872934
725,2872934
571,2872934
570,2872934
631,2872934
0,2872934
1131,2872934
230,2872934
770,2872934
690,2872934
625,2872934
573,2872934
587,2872934
475,2872934
194,2872934
587,2872934
616,2872934
549,2872934
502,2872934
465,2872934
0,2872934
623,2872934
556,2872934
609,2872934
516,2872934
440,2872934
405,2872934
418,2872934
195,2872934
195,2872934
228,2872934
466,2872934
406,2872934
357,2872934
328,2872934
172,2872934
393,2872934
346,2872934
222,2872934
352,2872934
309,2872934
263,2872934
138,2872934
376,2872934
326,2872934
301,2872934
296,2872934
325,2872934
228,2872934
120,2872934
376,2872934
343,2872934
319,2872934
286,2872934
321,2872934
167,2872934
0,2872934
643,2872934
547,2872934
0,2872934
1325,2872934
0,2872934
661,2872934
0,2872934
1136,2872934
0,2872934
1236,2872934
1648,2872934
0,2872934
4789,2872934
793,2872934
2177,2872934
1905,2872934
2029,2872934
2179,2872934
2163,2872934
1697,2872934
1017,2872934
2832,2872934
2643,2872934
2383,2872934
2670,2872934
2230,2872934
1658,2872934
0,2872934
789,2872934
2156,2872934
1562,2872934
1549,2872934
0,2872934
1615,2872934
2802,2872934
0,2872934
2697,2872934
0,2872934
1932,2872934
0,2872934
1452,2872934
251,2872934
841,2872934
700,2872934
604,2872934
0,2872934
531,2872934
457,2872934
296,2872934
187,2872934
449,2872934
361,2872934
300,2872934
303,2872934
260,2872934
206,2872934
85,2872934
279,2872934
213,2872934
194,2872934
0,2872934
386,2872934
36,2872934
139,2872934
123,2872934
0,2872934
205,2872934
0,2872934
180,2872934
40,2872934
87,2872934
75,2872934
67,2872934
73,2872934
69,2872934
1,44616626
0,44616626
0,44616626
0,44616626
0,44616626
0,44616626
2,44616626
2,44616626
7,44616626
0,44616626
5,44616626
0,44616626
2,44616626
1,44616626
0,44616626
0,44616626
4,44616626
2,44616626
11,44616626
11,44616626
6,44616626
6,44616626
14,44616626
13,44616626
3,44616626
49,44616626
62,44616626
29,44616626
34,44616626
38,44616626
65,44616626
42,44616626
45,44616626
57,44616626
73,44616626
132,44616626
131,44616626
139,44616626
185,44616626
80,44616626
69,44616626
103,44616626
45,44616626
104,44616626
94,44616626
95,44616626
64,44616626
89,44616626
69,44616626
87,44616626
90,44616626
108,44616626
150,44616626
116,44616626
95,44616626
89,44616626
93,44616626
99,44616626
97,44616626
120,44616626
129,44616626
126,44616626
135,44616626
132,44616626
199,44616626
158,44616626
148,44616626
141,44616626
179,44616626
174,44616626
190,44616626
159,44616626
185,44616626
187,44616626
189,44616626
165,44616626
168,44616626
176,44616626
186,44616626
189,44616626
187,44616626
192,44616626
198,44616626
182,44616626
176,44616626
165,44616626
186,44616626
190,44616626
195,44616626
193,44616626
197,44616626
194,44616626
160,44616626
140,44616626
137,44616626
133,44616626
127,44616626
119,44616626
113,44616626
107,44616626
98,44616626
104,44616626
115,44616626
104,44616626
111,44616626
117,44616626
102,44616626
105,44616626
109,44616626
112,44616626
109,44616626
112,44616626
116,44616626
121,44616626
117,44616626
119,44616626
127,44616626
140,44616626
149,44616626
156,44616626
172,44616626
197,44616626
240,44616626
283,44616626
305,44616626
298,44616626
336,44616626
365,44616626
385,44616626
413,44616626
430,44616626
441,44616626
463,44616626
475,44616626
469,44616626
460,44616626
434,44616626
470,44616626
483,44616626
494,44616626
527,44616626
554,44616626
585,44616626
593,44616626
601,44616626
535,44616626
607,44616626
587,44616626
594,44616626
612,44616626
675,44616626
605,44616626
593,44616626
616,44616626
642,44616626
614,44616626
602,44616626
563,44616626
556,44616626
515,44616626
507,44616626
532,44616626
551,44616626
571,44616626
529,44616626
538,44616626
467,44616626
552,44616626
492,44616626
495,44616626
488,44616626
477,44616626
469,44616626
450,44616626
442,44616626
419,44616626
403,44616626
411,44616626
409,44616626
401,44616626
392,44616626
398,44616626
370,44616626
391,44616626
397,44616626
387,44616626
378,44616626
365,44616626
348,44616626
339,44616626
325,44616626
311,44616626
304,44616626
298,44616626
293,44616626
289,44616626
285,44616626
278,44616626
272,44616626
264,44616626
255,44616626
247,44616626
242,44616626
238,44616626
232,44616626
228,44616626
219,44616626
210,44616626
203,44616626
197,44616626
191,44616626
186,44616626
179,44616626
175,44616626
160,44616626
153,44616626
146,44616626
155,44616626
162,44616626
160,44616626
157,44616626
148,44616626
141,44616626
134,44616626
129,44616626
121,44616626
138,44616626
146,44616626
136,44616626
132,44616626
253,44616626
74,44616626
185,44616626
193,44616626
221,44616626
205,44616626
199,44616626
214,44616626
213,44616626
252,44616626
276,44616626
273,44616626
250,44616626
263,44616626
276,44616626
287,44616626
320,44616626
306,44616626
319,44616626
291,44616626
330,44616626
302,44616626
405,44616626
548,44616626
642,44616626
631,44616626
581,44616626
670,44616626
642,44616626
753,44616626
811,44616626
851,44616626
867,44616626
844,44616626
860,44616626
910,44616626
1002,44616626
1038,44616626
1023,44616626
1103,44616626
1019,44616626
1088,44616626
1005,44616626
1133,44616626
1025,44616626
1085,44616626
1058,44616626
1044,44616626
1009,44616626
978,44616626
953,44616626
932,44616626
843,44616626
803,44616626
772,44616626
750,44616626
573,44616626
591,44616626
598,44616626
565,44616626
542,44616626
517,44616626
464,44616626
495,44616626
468,44616626
442,44616626
426,44616626
438,44616626
410,44616626
422,44616626
456,44616626
410,44616626
480,44616626
458,44616626
434,44616626
416,44616626
392,44616626
382,44616626
357,44616626
323,44616626
299,44616626
287,44616626
262,44616626
249,44616626
237,44616626
228,44616626
247,44616626
262,44616626
275,44616626
256,44616626
231,44616626
225,44616626
272,44616626
219,44616626
267,44616626
254,44616626
230,44616626
222,44616626
259,44616626
249,44616626
265,44616626
246,44616626
272,44616626
245,44616626
227,44616626
258,44616626
243,44616626
262,44616626
251,44616626
277,44616626
235,44616626
217,44616626
239,44616626
263,44616626
275,44616626
265,44616626
248,44616626
0,44616626
459,44616626
225,44616626
246,44616626
223,44616626
267,44616626
254,44616626
210,44616626
198,44616626
183,44616626
175,44616626
178,44616626
171,44616626
182,44616626
164,44616626
153,44616626
177,44616626
185,44616626
182,44616626
161,44616626
183,44616626
155,44616626
132,44616626
163,44616626
175,44616626
163,44616626
168,44616626
187,44616626
156,44616626
130,44616626
148,44616626
161,44616626
138,44616626
170,44616626
157,44616626
135,44616626
122,44616626
145,44616626
130,44616626
148,44616626
154,44616626
128,44616626
96,44616626
91,44616626
98,44616626
94,44616626
89,44616626
105,44616626
114,44616626
93,44616626
86,44616626
110,44616626
115,44616626
131,44616626
112,44616626
125,44616626
95,44616626
98,44616626
117,44616626
140,44616626
125,44616626
112,44616626
135,44616626
127,44616626
138,44616626
129,44616626
154,44616626
176,44616626
167,44616626
181,44616626
163,44616626
156,44616626
163,44616626
187,44616626
182,44616626
189,44616626
199,44616626
174,44616626
186,44616626
190,44616626
232,44616626
236,44616626
286,44616626
242,44616626
203,44616626
211,44616626
195,44616626
282,44616626
273,44616626
201,44616626
219,44616626
208,44616626
204,44616626
184,44616626
195,44616626
199,44616626
207,44616626
170,44616626
135,44616626
117,44616626
174,44616626
208,44616626
203,44616626
260,44616626
278,44616626
217,44616626
209,44616626
247,44616626
254,44616626
285,44616626
280,44616626
272,44616626
258,44616626
269,44616626
188,44616626
305,44616626
422,44616626
336,44616626
385,44616626
320,44616626
277,44616626
325,44616626
364,44616626
387,44616626
321,44616626
372,44616626
343,44616626
318,44616626
354,44616626
373,44616626
343,44616626
382,44616626
379,44616626
367,44616626
235,44616626
473,44616626
385,44616626
370,44616626
354,44616626
369,44616626
341,44616626
352,44616626
375,44616626
389,44616626
397,44616626
449,44616626
475,44616626
457,44616626
464,44616626
495,44616626
481,44616626
585,44616626
620,44616626
831,44616626
813,44616626
768,44616626
878,44616626
941,44616626
914,44616626
1109,44616626
1197,44616626
1107,44616626
1099,44616626
1177,44616626
1298,44616626
1221,44616626
1208,44616626
1350,44616626
1305,44616626
1287,44616626
1505,44616626
1544,44616626
1927,44616626
1537,44616626
1521,44616626
1203,44616626
1172,44616626
1358,44616626
1307,44616626
1495,44616626
1289,44616626
1203,44616626
1140,44616626
1020,44616626
992,44616626
979,44616626
844,44616626
851,44616626
860,44616626
753,44616626
603,44616626
710,44616626
695,44616626
721,44616626
694,44616626
578,44616626
515,44616626
412,44616626
506,44616626
537,44616626
545,44616626
503,44616626
512,44616626
485,44616626
491,44616626
412,44616626
506,44616626
447,44616626
388,44616626
393,44616626
351,44616626
345,44616626
309,44616626
332,44616626
317,44616626
313,44616626
285,44616626
262,44616626
246,44616626
233,44616626
227,44616626
242,44616626
219,44616626
235,44616626
201,44616626
175,44616626
166,44616626
182,44616626
174,44616626
161,44616626
166,44616626
125,44616626
148,44616626
155,44616626
168,44616626
153,44616626
161,44616626
158,44616626
140,44616626
132,44616626
126,44616626
131,44616626
125,44616626
105,44616626
112,44616626
102,44616626
107,44616626
98,44616626
95,44616626
110,44616626
105,44616626
101,44616626
93,44616626
87,44616626
78,44616626
89,44616626
76,44616626
70,44616626
84,44616626
67,44616626
72,44616626
81,44616626
87,44616626
79,44616626
91,44616626
110,44616626
88,44616626
94,44616626
114,44616626
83,44616626
105,44616626
124,44616626
117,44616626
84,44616626
77,44616626
98,44616626
131,44616626
124,44616626
115,44616626
140,44616626
109,44616626
97,44616626
134,44616626
141,44616626
135,44616626
152,44616626
163,44616626
144,44616626
113,44616626
159,44616626
172,44616626
180,44616626
161,44616626
193,44616626
163,44616626
172,44616626
192,44616626
187,44616626
192,44616626
198,44616626
191,44616626
185,44616626
172,44616626
193,44616626
197,44616626
188,44616626
177,44616626
210,44616626
218,44616626
196,44616626
210,44616626
230,44616626
245,44616626
212,44616626
299,44616626
286,44616626
262,44616626
243,44616626
310,44616626
285,44616626
293,44616626
375,44616626
278,44616626
261,44616626
293,44616626
335,44616626
382,44616626
390,44616626
395,44616626
386,44616626
341,44616626
373,44616626
421,44616626
462,44616626
410,44616626
491,44616626
426,44616626
415,44616626
482,44616626
557,44616626
610,44616626
577,44616626
596,44616626
505,44616626
573,44616626
692,44616626
810,44616626
1359,44616626
1552,44616626
1855,44616626
2211,44616626
2134,44616626
2215,44616626
2521,44616626
2162,44616626
2130,44616626
1870,44616626
1742,44616626
1464,44616626
1343,44616626
1403,44616626
1365,44616626
951,44616626
970,44616626
792,44616626
378,44616626
502,44616626
610,44616626
585,44616626
518,44616626
532,44616626
503,44616626
526,44616626
413,44616626
405,44616626
424,44616626
375,44616626
316,44616626
251,44616626
118,44616626
147,44616626
164,44616626
123,44616626
115,44616626
103,44616626
72,44616626
77,44616626
81,44616626
74,44616626
69,44616626
51,44616626
56,44616626
41,44616626
38,44616626
32,44616626
26,44616626
23,44616626
20,44616626
25,44616626
19,44616626
1,77354
0,77354
0,77354
0,77354
0,77354
0,77354
0,77354
0,77354
0,77354
0,77354
0,77354
0,77354
0,77354
0,77354
1,77354
37,77354
0,77354
14,77354
22,77354
13,77354
25,77354
20,77354
31,77354
24,77354
36,77354
43,77354
41,77354
26,77354
36,77354
6,77354
14,77354
38,77354
11,77354
27,77354
35,77354
24,77354
20,77354
19,77354
19,77354
18,77354
0,77354
37,77354
8,77354
13,77354
14,77354
0,77354
23,77354
8,77354
9,77354
4,77354
0,77354
6,77354
0,77354
8,77354
7,77354
0,77354
5,77354
0,77354
0,77354
2,77354
0,77354
2,77354
1,77354
2,77354
1,77354
0,77354
1,77354
0,77354
2,77354
1,77354
0,77354
3,77354
2,77354
1,77354
0,77354
0,77354
0,77354
0,77354
0,77354
1,77354
0,77354
0,77354
0,77354
0,77354
1,77354
0,77354
0,77354
0,77354
1,77354
0,77354
0,77354
1,77354
79,77354
7,77354
1,77354
0,77354
0,77354
0,77354
0,77354
0,77354
0,77354
0,77354
1,77354
0,77354
0,77354
0,77354
1,77354
0,77354
1,77354
0,77354
0,77354
0,77354
0,77354
0,77354
0,77354
0,77354
0,77354
0,77354
0,77354
0,77354
0,77354
0,77354
0,77354
0,77354
0,77354
0,77354
0,77354
0,77354
0,77354
0,77354
0,77354
0,77354
0,77354
3,77354
3,77354
1,77354
15,77354
3,77354
0,77354
0,77354
4,77354
0,77354
5,77354
0,77354
8,77354
0,77354
0,77354
10,77354
0,77354
11,77354
4,77354
3,77354
0,77354
0,77354
12,77354
2,77354
0,77354
5,77354
11,77354
0,77354
0,77354
8,77354
0,77354
14,77354
4,77354
8,77354
0,77354
0,77354
16,77354
0,77354
19,77354
0,77354
21,77354
0,77354
0,77354
15,77354
0,77354
38,77354
0,77354
26,77354
0,77354
0,77354
52,77354
8,77354
15,77354
0,77354
16,77354
0,77354
0,77354
46,77354
0,77354
40,77354
0,77354
43,77354
0,77354
0,77354
94,77354
0,77354
45,77354
0,77354
81,77354
0,77354
0,77354
117,77354
0,77354
72,77354
0,77354
83,77354
0,77354
0,77354
130,77354
0,77354
84,77354
0,77354
60,77354
0,77354
